P0DO05	AAT77548	AY569331.1	14844	17435	LA1301:
Q1PBC5	NP_001035283	NC_041762.1	58175716	58184442	:GCA_000230815.1
Q8N6G6	NP_001035362	NC_000009.12	18474233	18908548	:GCF_000001405.39
Q5E9C0	NP_001035691	NC_037340.1	31064209	31270752	:GCA_000003055.5;Crossbred x Angus:
Q9BZP6	NP_001035713	NC_000001.11	111317684	111320466	:GCF_000001405.39
P47929	NP_001035972	NC_000019.10	38789227	38791693	:GCA_002880755.3
Q64JA4	NP_001036087	NC_036898.1	49366931	49371906	:GCF_002880755.1
Q3B8N2	NP_001036150	NC_000017.11	20449973	20467470	:GCF_000001405.39
Q92692	NP_001036189	NC_000019.10	44846526	44888379	:GCF_000001405.39
Q6WV17	NP_001036338	NM_001042873.2	735	2627	:GCA_000001215.4;Tai18E2:GCA_000005975.1;w501:GCA_000754195.3;sech25:
Q9VJB6	NP_001036368	NM_001042903.4	487	5886	:GCA_000001215.4
Q9W5U2	NP_001036422	NM_001042957.2	137	6997	:GCA_000001215.4;y; cn bw sp:
Q9VS29	NP_001036588	NM_001043123.3	617	6046	:GCA_000001215.4
P10040	NP_001036751	NM_001043286.2	550	7119	:GCA_000001215.4
P35329	NP_001036782	NC_000073.6	30866531	30878086	C57BL/6J:;C57BL/6:
Q9GV28	NP_001036847	NM_001043382.1	47	1348	p50T (= Dazao):GCF_000151625.1
Q7Z1E6	NP_001037075	NM_001043610.1	12	1208	p50T (= Dazao):GCF_000151625.1
Q4H3K6	NP_001037820	NM_001044355.1	20	2263	:GCF_000224145.3
Q0WYX8	NP_001038112	NC_006090.5	30059415	30186393	:GCF_000002315.5
Q2LK94	NP_001038130	NC_006090.5	93739530	93758858	:GCF_000002315.5
Q28520	NP_001038191	NC_041755.1	181914332	181969149	:GCF_003339765.1
Q1L8Y7	NP_001038251	NC_007133.7	29596646	29620440	Tuebingen:;:GCA_000002035.4
Q2EY14	NP_001038495	NC_007129.7	2139386	2142382	Tuebingen:GCF_000002035.6
Q1ECW6	NP_001038765	NC_007112.7	55080894	55087829	Tuebingen:GCF_000002035.6
Q29RR6	NP_001039395	NC_037357.1	56674518	56706619	:GCF_002263795.1;Hereford:
Q2KJ51	NP_001039508	NC_037334.1	17005777	17012170	:GCA_000003055.5;L1 Hereford:
Q29RY7	NP_001039562	NC_037331.1	44000894	44004680	:GCA_000003055.5;L1 Hereford:
Q2KIS7	NP_001039677	NC_037349.1	54159527	54165385	:GCA_000003055.5;Hereford:
Q5E9T6	NP_001040056	NC_037353.1	15237860	15277540	:GCF_000298355.1
Q1WIM1	NP_001040572	AC_000069.1	74528342	74549564	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5;Sprague-Dawley:
G5ECX0	NP_001040724	NC_003280.10	4359082	4367929	Bristol N2:GCA_000002985.3
Q0V8T6	NP_001041330	AC_000081.1	9876687	10367262	BN; Sprague-Dawley:GCF_000002265.2;mixed:GCF_000001895.5;BN:;BN/SsNHsdMCW:
Q0V8T3	NP_001041331	AC_000081.1	4468107	5491533	BN; Sprague-Dawley:GCF_000002265.2;mixed:GCF_000001895.5;BN:;BN/SsNHsdMCW:
Q0V8T4	NP_001041338	AC_000081.1	17878579	18758479	BN; Sprague-Dawley:GCF_000002265.2;mixed:GCF_000001895.5;BN:;BN/SsNHsdMCW:
Q5GJ04	NP_001041479	NC_018725.3	70631858	70802271	:GCF_000181335.3
Q38HS3	NP_001041500	NC_006609.3	35701203	35706661	:GCF_000002285.3
Q0H8B9	NP_001041540	AC_000072.1	151305751	151314447	BN; Sprague-Dawley:GCF_000002265.2;mixed:GCF_000001895.5;LEW:;Sprague-Dawley:
Q0V8S9	NP_001041544	NC_006094.5	24417886	24673579	:GCF_000002315.5
Q0V8T0	NP_001041573	NC_006601.3	25610573	26397697	:GCF_000002285.3
A0A8J8	NP_001041591	NC_006598.3	58405714	58457684	:GCF_003254725.1
Q9P121	NP_001041674	NC_000011.10	131370807	132335146	:GCF_009761245.1
Q8HYC0	NP_001065255	NC_036898.1	7995778	8001647	:GCA_002880755.3
P19320	NP_001069	NC_000001.11	100719861	100738283	:GCF_000001405.39
Q24K06	NP_001069225	NC_037332.1	43863359	43864195	:GCA_000003055.5;Hereford:
Q0VCS6	NP_001069549	NC_037332.1	99860505	99879040	:GCA_000003055.5;Hereford:
Q0VCG9	NP_001069727	NC_037328.1	110158800	110164171	:GCF_002263795.1;Hereford:
Q17QH6	NP_001069771	NC_037335.1	110961067	110980468	:GCA_000003055.5;Hereford:
Q2NL33	NP_001069876	NC_037332.1	99926509	99932678	:GCF_002263795.1;Crossbred x Angus:
Q3ZC49	NP_001069893	NC_037330.1	43104149	43121822	:GCA_000003055.5;Hereford:
Q24K15	NP_001069951	NC_037340.1	60191686	60234164	:GCF_002263795.1;Hereford:
Q7Z442	NP_001070248	NC_000016.10	81170740	81220370	:GCF_000001405.39
O18920	NP_001070265	NC_037341.1	56984388	57284894	:GCF_003369695.1;L1 Hereford:
Q08E08	NP_001070380	NC_037342.1	28829069	28845284	:GCA_000003055.5;L1 Hereford:
Q6GV17	NP_001070386	NC_037333.1	58034650	58037088	:GCA_000003055.5;Hereford:
Q08DK1	NP_001070389	NC_037328.1	63750030	63892656	:GCF_002263795.1;L1 Hereford:
Q0V8T9	NP_001070893	NC_000067.6	115685137	116580674	C57BL/6J:;C57BL/6:
Q6RXL1	NP_001071306	NC_037355.1	35646903	35649933	:GCF_003369695.1
A0JNA2	NP_001071486	NC_037346.1	20321648	20368613	:GCF_002263795.1;Hereford:
Q0P4P2	NP_001072519	NC_030684.2	12679914	12720734	Nigerian:
A0JM56	NP_001072747	NC_030684.2	102754955	102799958	Nigerian:GCF_000004195.4
P16092	NP_001073377	NC_000074.6	25532338	25573921	C57BL/6J:GCF_000001635.26;C57BL/6:;FVB/N:
A1XQX8	NP_001073478	NC_007128.7	16913973	17441441	Tuebingen:GCF_000002035.6
A1XQX0	NP_001073490	NC_007123.7	24345542	24635682	Tuebingen:GCF_000002035.6
A1XQY1	NP_001073516	NC_007131.7	5564042	5957633	Tuebingen:GCF_000002035.6
P55918	NP_001073686	NC_037346.1	34082596	34084423	:GCA_000003055.5;OAR_USU_Benz2616:;L1 Hereford:
P30922	NP_001073688	NC_037343.1	968919	978453	:GCF_002263795.1
A1A4H9	NP_001073773	NC_037338.1	55212407	55213972	:GCA_000003055.5;L1 Hereford:
Q8TER0	NP_001073906	NC_000002.12	240998838	241088401	:GCF_000001405.39
A6NIV6	NP_001073929	NC_000003.12	169821922	169837631	:GCF_000001405.39
P0C7M8	NP_001073980	NC_000007.14	139523928	139544342	:GCA_002880755.3
P22792	NP_001073982	NC_000003.12	194341065	194342702	:GCF_000001405.39
A4IFA6	NP_001074198	NC_037348.1	34510404	34511690	:GCA_007646595.3;L1 Hereford:
A0N0X6	NP_001074207	NC_037349.1	22471503	22473653	:GCA_000298355.1
Q61001	NP_001074640	NC_000068.7	180176547	180225802	C57BL/6J:GCF_000001635.26;C57BL/6:
Q3UMG5	NP_001074642	NC_000086.7	147472957	147554050	C57BL/6J:GCF_000001635.26;C57BL/6:
Q8BVU0	NP_001074724	NC_000082.6	32914142	33012490	C57BL/6J:GCF_000001635.26;mixed:GCA_000002165.1
Q3V1N1	NP_001074748	NC_000074.6	35588373	35676763	C57BL/6J:GCF_000001635.26;C57BL/6:;mixed:GCA_000002165.1
Q9ET54	NP_001074859	NC_000074.6	61515021	61877841	C57BL/6J:GCF_000001635.26;C57BL/6:
P13595	NP_001074914	NC_000075.6	49505443	49798729	C57BL/6J:GCF_000001635.26;C57BL/6:;:GCF_900095145.1
Q0V8T7	NP_001075122	NC_000083.6	57769570	58410342	C57BL/6J:GCF_000001635.26;C57BL/6:
Q2EEY0	NP_001075259	NC_009159.3	36996537	37000514	:GCF_002863925.1
Q6T752	NP_001075265	NC_009145.3	80314990	80317344	:GCF_002863925.1
Q95L88	NP_001075281	NC_009144.3	89780735	89782970	:GCF_002863925.1;Thoroughbred:
O46403	NP_001075308	NC_009175.3	126012751	126017061	:GCF_002863925.1
Q95LG1	NP_001075324	NC_009148.3	6148197	6155174	:GCF_002863925.1
Q6WEB5	NP_001075363	NC_009148.3	32492399	32496218	:GCF_001305755.1
O46542	NP_001075394	NC_009171.3	17992777	18025721	:GCF_001305755.1
Q8MJF1	NP_001075585	NC_013669.1	70253037	70269012	:GCF_000003625.3
P12842	NP_001075698	NM_001082229.1	58	801	:GCF_000003625.3
P15253	NP_001075704	NM_001082235.1	61	1317	
P02742	NP_001075734	NC_013681.1	33405276	33406197	:GCF_000003625.3
P29294	NP_001075775	NC_013682.1	95415193	95494594	:GCF_000003625.3
P27113	NP_001075781	NC_013681.1	21853092	21859816	:GCF_000003625.3
Q28888	NP_001075799	NC_013672.1	70358378	70393950	:GCF_000003625.3
P49260	NP_001075803	NC_013675.1	98847370	98972814	:GCF_000003625.3
P47845	NP_001075807	NC_013685.1	73821813	73827372	:GCF_000003625.3;New Zealand White:
P20138	NP_001076087	NC_000019.10	51225119	51239688	:GCF_000001405.39
Q9XTA8	NP_001076102	NC_013676.1	28672990	28683970	:GCF_000003625.3
O54709	NP_001076791	NC_000072.6	129612786	129621240	C57BL/6J:GCF_000001635.26;C57BL/6:
A4IGL7	NP_001076815	NC_030681.2	134453530	134523525	Nigerian:
A3KN33	NP_001076947	NC_037347.1	35968743	36161735	:GCF_002263795.1;L1 Hereford:
A4IFW2	NP_001077045	NC_007113.7	17579992	17792372	Tuebingen:GCF_000002035.6
Q8BHK2	NP_001077386	NC_000075.6	40269993	40288437	C57BL/6J:;C57BL/6:;:GCF_900094665.1;mixed:GCA_000002165.1
O80950	NP_001078021	NC_003071.7	16414262	16416323	:GCA_000001735.2
Q0WR59	NP_001078562	NC_003076.8	3133514	3136949	:GCA_000001735.2
Q0WPN8	NP_001078675	NC_003076.8	14959842	14961165	:GCA_000001735.2
Q9LSR8	NP_001078773	NC_003076.8	24264862	24267973	:GCA_000001735.2
A4KWA5	NP_001078871	AC_000072.1	150762033	150770220	BN; Sprague-Dawley:GCF_000002265.2;mixed:;Sprague-Dawley:
Q63378	NP_001078872	AC_000072.1	151076813	151088578	BN; Sprague-Dawley:GCA_000002265.1;mixed:;Sprague-Dawley:;WAG:;Fischer 344:
A4KWA8	NP_001078873	AC_000072.1	150963522	150970900	BN; Sprague-Dawley:GCF_000002265.2;mixed:;Sprague-Dawley:
Q0ZUP0	NP_001078874	AC_000072.1	151144270	151162965	BN; Sprague-Dawley:GCF_000002265.2;mixed:GCF_000001895.5;WAG:;PVG:;DA:
Q91909	NP_001079048	NC_030724.1	32681151	32711602	J:GCF_001663975.1
Q7ZT72	NP_001079139	NC_030739.1	27595578	27598397	J:GCF_001663975.1
Q90Z04	NP_001079158	NC_030736.1	67606263	67634182	J:GCF_001663975.1
Q00222	NP_001079242	NC_030727.1	23786193	23788488	J:GCA_001663975.1
Q00223	NP_001079243	NC_030727.1	23353968	23361631	J:GCA_001663975.1
Q8AVS8	NP_001079394	NC_030741.1	32605342	32609538	J:GCF_001663975.1
Q7T0T0	NP_001080337	NC_030732.1	134905878	134920303	J:GCA_001663975.1
Q8AVI4	NP_001080350	NC_030737.1	1135414	1143760	J:GCF_001663975.1
Q8AVF4	NP_001080532	NC_030724.1	151516213	151522020	J:GCF_001663975.1
Q70AK3	NP_001080928	NC_030733.1	4686846	4688792	J:GCF_001663975.1
P22182	NP_001081157	NC_030729.1	21521020	21562416	J:GCF_001663975.1
P16170	NP_001081296	NC_030737.1	56227929	56370438	J:GCF_001663975.1
P36335	NP_001081298	NC_030736.1	80090157	80234507	J:GCF_001663975.1
P10667	NP_001081324	NM_001087855.1	28	1230	
Q32NT4	NP_001082428	NC_030727.1	28706167	28710762	J:GCA_001663975.1
Q5PPM0	NP_001082570	NC_030736.1	31567687	31571445	J:GCF_001663975.1
Q7ZT75	NP_001082604	NC_030738.1	2363297	2365797	J:GCF_001663975.1
A3KNN3	NP_001082985	NC_007130.7	1618641	1619417	Tuebingen:
O42127	NP_001084170	NC_030725.1	12021994	12097095	J:GCF_001663975.1
Q9IB75	NP_001084178	NM_001090709.1	266	1372	J:GCF_001663975.1
Q6NU09	NP_001084572	NC_030728.1	127157905	127161380	J:GCF_001663975.1
Q6IR85	NP_001085037	NC_030724.1	76687878	76703454	J:GCA_001663975.1
Q6INV3	NP_001085208	NC_030738.1	82733897	82738045	J:GCA_001663975.1
Q6INX3	NP_001085212	NC_030725.1	125195813	125201476	J:GCA_001663975.1
Q6GPJ8	NP_001085670	NC_030726.1	99834999	99849328	J:GCF_001663975.1
Q6GPJ5	NP_001085672	NC_030730.1	72195637	72224608	J:GCA_001663975.1
Q6GP28	NP_001085769	NC_030738.1	43488103	43514014	J:GCF_001663975.1
Q6DDR8	NP_001086795	NC_030732.1	30390688	30410068	J:GCF_001663975.1
Q66KX2	NP_001087300	NC_030736.1	114217748	114432467	J:GCF_001663975.1
Q66KU1	NP_001087325	NC_030730.1	44555587	44560262	J:GCA_001663975.1
Q6AX44	NP_001087425	NM_001093956.1	71	1444	J:GCF_001663975.1
Q6AX42	NP_001087427	NM_001093958.1	65	2767	J:GCF_001663975.1
Q5XK91	NP_001088141	NC_030739.1	33892145	33924841	J:GCA_001663975.1
Q5XH73	NP_001088222	NC_030725.1	70839761	70872086	J:GCA_001663975.1
Q5U5A3	NP_001088456	NC_030727.1	29135134	29155037	J:GCA_001663975.1
Q3KQF4	NP_001088805	NC_030734.1	127290699	127318831	J:GCF_001663975.1
Q68FJ4	NP_001090244	NC_030733.1	1657850	1673005	J:GCF_001663975.1
A0JPB1	NP_001090681	NC_030678.2	535801	576184	Nigerian:GCF_000004195.4
A5D7C3	NP_001091520	NC_037342.1	28916572	28940855	:GCF_003121395.1;L1 Hereford:
Q9BY67	NP_001091987	NC_000011.10	115176474	115504394	:GCA_002880755.3
Q86YT9	NP_001091996	NC_000011.10	118194325	118214866	:GCF_000001405.39
Q5VST9	NP_001092093	NC_000001.11	228211784	228378795	:GCF_000001405.39
Q53EL9	NP_001092105	NC_000017.11	28955949	29005869	:GCF_000001405.39
Q8IWL1	NP_001092138	NC_000010.11	79557209	79559483	:GCF_000001405.39;ATCC 11568:GCF_000204035.1
O77802	NP_001092325	NC_037354.1	5555408	5611986	:GCA_007646595.3;L1 Hereford:
A6H793	NP_001092354	NC_037328.1	144425388	144426161	:GCA_000298355.1;Hereford:
A6H789	NP_001092865	NC_037354.1	39293203	39293982	:GCA_000298355.1;Hereford:
Q9P126	NP_001092901	NC_000012.12	9993143	9999100	:GCF_000001405.39
Q96CX6	NP_001093148	NC_000003.12	120331200	120349243	:GCF_000001405.39
Q9MYW3	NP_001093239	NC_009168.3	22396190	22405810	:GCF_002863925.1
Q0ZUP1	NP_001093388	NC_000072.6	128706508	128723046	C57BL/6J:GCF_000001635.26;C57BL/6:;C57BL:
B0CLX4	NP_001093564	NC_007116.7	12563216	12586635	Tuebingen:GCF_000002035.6
A4IIW9	NP_001093719	NC_030679.2	92985383	92987203	Nigerian:
P0C0K5	NP_001094232	AC_000078.1	30333522	30357068	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5;BN:
A6NGN9	NP_001094842	NC_000019.10	51311848	51328759	:GCA_002880755.3
P0C6S8	NP_001094861	NC_000019.10	2289998	2291776	:GCF_000001405.39
P0C7M9	NP_001094977	NC_000072.6	38663236	38680239	C57BL/6J:GCF_000001635.26;C57BL/6:;:GCF_900095145.1;mixed:GCA_000002165.1
Q60682	NP_001095090	NC_000072.6	130115536	130128160	C57BL/6J:GCF_000001635.26;NOD/ShiLtJ:GCF_000001635.26;C57Bl/6 x CBA F1 hybrid:;mixed:GCA_000002165.1
A6QP79	NP_001095313	NC_037351.1	35250227	35433931	:GCA_000003055.5;L1 Hereford:
A6QLV3	NP_001095413	NC_037353.1	31512624	31566201	:GCA_000298355.1;OAR_USU_Benz2616:;L1 Hereford:
A6QQC6	NP_001095444	NC_037331.1	10541507	10588061	:GCA_000003055.5;L1 Hereford:
Q6UY09	NP_001096067	NC_000019.10	44506161	44529509	:GCF_000001405.39
A7TZE6	NP_001096132	NC_000070.6	112010678	112029453	C57BL/6J:;C57BL/6:
A4IIK1	NP_001096407	NC_030677.2	85186879	85207504	Nigerian:GCF_000004195.4
P24014	NP_001097333	NM_001103863.3	1158	5600	:GCA_000001215.4
Q8MRC9	NP_001097341	NM_001103871.1	925	2868	:GCA_000001215.4
Q16363	NP_001098676	NC_000006.12	112109437	112254150	:GCF_000001405.39
A6NM36	NP_001099051	NC_000018.10	7231139	7232044	:GCF_000258655.2
D3ZAL8	NP_001099857	AC_000088.1	25841368	26011623	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5
D3ZTV3	NP_001100220	AC_000074.1	112522347	112524329	BN; Sprague-Dawley:GCA_000002265.1;mixed:
D4AC13	NP_001100254	AC_000075.1	47880768	48010031	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5
P0C5H6	NP_001100667	AC_000081.1	84560803	84574949	BN; Sprague-Dawley:GCA_000002265.1;mixed:
D4A1J9	NP_001101494	AC_000074.1	78457697	78474055	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5
B5DF94	NP_001101713	AC_000089.1	98156523	98178245	BN; Sprague-Dawley:GCA_000002265.1;mixed:
Q63638	NP_001102272	AC_000077.1	74435835	74491940	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5
B4F785	NP_001102408	AC_000070.1	51922403	52095465	BN; Sprague-Dawley:GCF_000002265.2;mixed:GCF_000001895.5
D4AD02	NP_001102824	AC_000072.1	151545800	151558329	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5
D4A6D8	NP_001102844	AC_000072.1	98746878	98748449	BN; Sprague-Dawley:GCA_000002265.1;mixed:
D4A7P2	NP_001102939	AC_000086.1	26555747	26557628	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5
D4ABX8	NP_001102978	AC_000069.1	199429748	199432134	BN; Sprague-Dawley:GCA_000002265.1;mixed:
D3ZXS4	NP_001103107	AC_000070.1	197010679	197025805	BN; Sprague-Dawley:GCA_000002265.1;mixed:
P98154	NP_001103220	NC_000082.6	17842521	17891464	C57BL/6J:GCF_000001635.26;C57BL/6:;129S1/SvImJ:GCF_000001635.26;mixed:GCA_000002165.1
P26453	NP_001103352	AC_000075.1	8166976	8173696	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5;Sprague-Dawley:
Q498D6	NP_001103374	AC_000085.1	9540570	9551835	BN; Sprague-Dawley:GCF_000002265.2;mixed:GCF_000001895.5
A8WH74	NP_001103661	NC_037329.1	36553615	36576658	:GCF_002263795.1;Crossbred x Angus:
Q60654	NP_001103793	NC_000072.6	130218900	130231617	C57BL/6J:GCF_000001635.26;C57BL/6:;NOD/ShiLtJ:GCF_000001635.26
A8WH75	NP_001103895	NC_010457.5	66701634	66732590	:GCF_000003025.6
P35564	NP_001103969	NC_000077.6	50296282	50311777	C57BL/6J:;C57BL/6:;FVB/N:;mixed:GCA_000002165.1
E9PV24	NP_001104518	NC_000069.6	83026215	83033410	C57BL/6J:GCF_000001635.26;C57BL/6:
Q63994	NP_001104528	NC_000073.6	43528738	43533094	C57BL/6J:GCF_000001635.26
Q7TST0	NP_001104564	NC_000083.6	34377895	34385776	C57BL/6J:GCF_000001635.26;129X1/SvJ:GCF_000001635.26;NOD/ShiLtJ:GCF_000001635.26;NOD/MrkTac:GCF_000001635.26;:GCA_000001635.8
P17801	NP_001105424	NC_024464.2	137664274	137666727	:GCA_000005005.6;B73:;cul. B73:
Q940E8	NP_001105662	NC_024462.2	136765871	136767712	:GCA_000005005.6;B73:
P36718	NP_001106087	NC_044976.1	109775432	109788724	:GCF_008728515.1
O35136	NP_001106679	NC_000082.6	81200914	81623453	C57BL/6J:GCF_000001635.26;C57BL/6:;BALB/c:
Q68SN8	NP_001106709	NC_000069.6	87435885	87457836	C57BL/6J:GCF_000001635.26;C57BL/6:
G3XA59	NP_001106850	NC_000073.6	98494222	98500006	C57BL/6J:;C57BL/6:;mixed:GCA_000002165.1
Q9UQ72	NP_001106881	NC_000019.10	43009998	43026372	:GCF_000001405.39
A9C3P0	NP_001107090	NC_007119.7	39871098	39881175	Tuebingen:
A8WHP9	NP_001107114	NC_007120.7	42163944	42164744	Tuebingen:
A8WGA3	NP_001107121	NC_007126.7	13129922	13208412	Tuebingen:GCF_000002035.6
A9JRJ2	NP_001107288	NC_030685.2	25963496	25993199	Nigerian:GCF_000004195.4
Q6UXD5	NP_001107571	NC_000016.10	29871699	29899019	:GCF_000001405.39
Q13241	NP_001107868	NC_000012.12	10308078	10314793	:GCF_000001405.39
A8YXX7	NP_001107981	NC_037328.1	142566004	142569206	:GCF_002263795.1;Crossbred x Angus:
Q08431	NP_001108086	NC_000015.10	88899395	88913319	:GCF_000001405.39
O15123	NP_001112359	NC_000008.11	6503101	6562934	:GCF_000001405.39
Q8BXA7	NP_001116066	NC_000074.6	109868619	109940908	C57BL/6J:GCF_000001635.26;C57BL/6:;mixed:GCA_000002165.1
Q8R007	NP_001116152	NC_000067.6	171370668	171386805	C57BL/6J:;C57BL/6:;mixed:GCA_000002165.1
P05532	NP_001116205	NC_000071.6	75575052	75654545	C57BL/6J:;C57BL/6:;FVB/N:
A5PMY6	NP_001116312	NC_007113.7	31383032	31432913	Tuebingen:
Q08B78	NP_001116355	NC_030733.1	25005273	25023580	J:GCA_001663975.1
B1H134	NP_001116922	NC_030681.2	28487127	28489073	Nigerian:
F4HQX1	NP_001117315	NC_003070.9	6816934	6819244	:GCA_000001735.2
Q9ZWC8	NP_001117501	NC_003070.9	20779874	20783374	:GCA_000001735.2
Q9LVM0	NP_001119458	NC_003076.8	23572821	23574871	:GCA_000211275.1
B1H234	NP_001119763	AC_000071.1	126621864	126623813	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5
P13611	NP_001119808	NC_000005.10	83483519	83580434	:GCF_000001405.39
B0BLW3	NP_001119970	NC_030680.2	21077513	21154362	Nigerian:GCF_000004195.4
Q8N126	NP_001120645	NC_000001.11	159171766	159200922	:GCF_000001405.39
Q8IWT6	NP_001120716	NC_000009.12	128907165	128916371	:GCA_002880775.3
P0C7J6	NP_001121166	AC_000069.1	78147600	78156809	BN; Sprague-Dawley:GCF_000002265.2;mixed:
Q53RD9	NP_001121637	NC_000002.12	112138656	112187506	:GCF_000001405.39
Q8N475	NP_001121899	NC_000004.12	161385747	162111396	:GCF_000001405.39
P0C7U0	NP_001122108	NC_000007.14	1744597	1747083	:GCF_000001405.39
Q14392	NP_001122394	NC_000011.10	76659604	76665954	:GCF_000001405.39
Q23551	NP_001122835	NC_003282.8	11973651	11999409	Bristol N2:GCA_000002985.3
B1Q236	NP_001123159	NC_003284.9	2509719	2515309	Bristol N2:GCA_000002985.3
Q6ZNQ3	NP_001123362	NC_000008.11	91102662	91219000	:GCF_000001405.39
Q2HXU8	NP_001123470	NC_000012.12	10010760	10018481	:GCF_000001405.39
Q6UXK2	NP_001123608	NC_000015.10	74132755	74134992	:GCA_002880755.3
Q9UQ74	NP_001123639	NC_000019.10	42753360	42765581	:GCF_000001405.39
B4X8D9	NP_001123862	NC_018731.3	3784800	3787787	:GCF_000181335.3
B3Y618	NP_001123897	NC_041758.1	151340937	151343291	:GCF_003339765.1
O14967	NP_001124147	NC_000004.12	140389224	140413078	:GCF_000001405.39
Q6UVW9	NP_001124183	NC_000012.12	9913566	9932329	:GCF_000001405.39
Q5RFJ6	NP_001124628	NC_036907.1	172501101	172648037	:GCA_002880775.3
Q5RFE9	NP_001124652	NC_036903.1	157280802	157340227	:GCF_002880775.1
Q5RDJ4	NP_001125050	NC_036918.1	58036404	58038248	:GCF_002880775.1
Q5RDI1	NP_001125060	NC_036914.1	31264432	31361079	:GCF_002880775.1
Q5RBQ8	NP_001125456	NC_036920.1	7027927	7032940	:GCF_002880775.1
Q5RBP6	NP_001125463	NC_036903.1	46419694	46426823	:GCF_002880775.1
Q5RAC4	NP_001125761	NC_036916.1	67648955	67651045	:GCF_002880775.1
P16112	NP_001126	NC_000015.10	88836207	88874481	:GCF_000001405.39
Q5R8S4	NP_001126061	NC_036904.1	54742678	54773223	:GCA_002880775.3
Q5R7M1	NP_001126310	NC_036925.1	21893979	21898055	:GCF_002880775.1
Q5R7A9	NP_001126384	NC_036920.1	72820394	72835410	:GCF_002880775.1
Q5R6B1	NP_001126583	NC_036904.1	28132044	28133612	:GCF_002880775.1
Q5R5Y0	NP_001126656	NC_036910.1	1550708	1579518	:GCF_002880775.1
Q5R5V8	NP_001126672	NC_036907.1	157483422	157611572	:GCF_002880775.1
Q5R5K6	NP_001126745	NC_036904.1	44130597	44134930	:GCA_002880775.3
Q15109	NP_001127	NC_000006.12	32181143	32184222	:GCF_000001405.39
Q5R482	NP_001127011	NC_036910.1	96632178	96634304	:GCF_002880775.1
Q5R6T0	NP_001127561	NC_036923.1	8959937	8961886	:GCF_002880775.1
Q5R4D0	NP_001127658	NC_036903.1	41768265	41815806	:GCF_002880775.1
Q6P9F7	NP_001127948	NC_000001.11	89582651	89593043	:GCF_000001405.39
B4F7C5	NP_001128218	AC_000072.1	101556451	102344424	BN; Sprague-Dawley:GCF_000002265.2;mixed:
Q9P2J2	NP_001128522	NC_000001.11	159927345	159943454	:GCF_000001405.39
Q8TF66	NP_001128529	NC_000003.12	194359298	194363370	:GCF_000001405.39
Q96RL6	NP_001128635	NC_000019.10	49949970	49961081	:GCF_000001405.39
Q53EV4	NP_001128689	NC_000012.12	6905634	6913003	:GCF_000001405.39
P15151	NP_001129240	NC_000019.10	44644097	44661811	:GCF_000001405.39
Q5TFQ8	NP_001129316	NC_000020.11	1598824	1619944	:GCF_000001405.39
Q9UBF9	NP_001129412	NC_000005.10	137877541	137887385	:GCF_000001405.39
Q6UXM1	NP_001129523	NC_000012.12	58872572	58919482	:GCF_000001405.39
Q8IWT1	NP_001135820	NC_000011.10	118137027	118152673	:GCA_002880755.3
Q96DT0	NP_001136007	NC_000011.10	63506459	63516393	:GCF_000001405.39
Q8CDN9	NP_001136200	NC_000078.6	72449353	72510533	C57BL/6J:
Q9C0I9	NP_001137229	NC_000010.11	132333525	132375242	:GCF_000001405.39
A1Z7G7	NP_001137620	NM_001144148.4	313	5244	:GCA_000001215.4
Q8IA42	NP_001137779	NM_001144307.2	69	2003	:GCA_000001215.4
Q9NNX6	NP_001138365	NC_000019.10	7743039	7747511	:GCF_000001405.39
Q9H2X3	NP_001138377	NC_000019.10	7763267	7768988	:GCF_000001405.39
Q58EX2	NP_001138424	NC_000017.11	73338587	73644088	:GCF_000001405.39
A6NIK2	NP_001138549	NC_000011.10	61508999	61509877	:GCF_000001405.39
Q8N539	NP_001138578	NC_000009.12	130904064	130938607	:GCF_000001405.39
P35231	NP_001139318	AC_000072.1	99904711	99906910	BN; Sprague-Dawley:GCA_000002265.1;mixed:GCF_000001895.5;BN:;Sprague-Dawley:;Wistar:
Q8BLQ9	NP_001139449	NC_000082.6	66663093	67620231	C57BL/6J:;C57BL/6:;BN; Sprague-Dawley:GCF_000002265.2;mixed:GCF_000001895.5;Sprague-Dawley:;:GCF_008632895.1
P35858	NP_001139478	NC_000016.10	1790600	1793652	:GCF_000001405.39
Q9CQ07	NP_001139493	NC_000080.6	33008506	33009273	C57BL/6J:GCF_000001635.26;C57BL/6:
Q810U4	NP_001139503	NC_000078.6	44532554	44598587	C57BL/6J:GCF_000001635.26;C57BL/6:
Q80VQ1	NP_001139520	NC_000075.6	77432122	77544623	C57BL/6J:;NMRI:;mixed:GCA_000002165.1
